"","text","rating","category","product_name","product_id","sold","shop_id","product_url"
"23877","Tau kenapa gua beri bintang 5? Karna pelayanan bagus, langsung sampe barang.. gak pake basa basi.. recommended seller.. tengkyu..",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23878","Barang sesuai. Dikirim dengan cepat. 
Terima kasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23879","Produk sesuai, respon cepat, pengiriman tepat",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23881","Fast service and nice small switch",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23882","Fast response, brg baik",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23883","Barang sesuai pesanan, recomended.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23884","Sangat cepat responnya tanpa basa basi barang sdh dikirimkan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23885","mantap, semoga awet barangnya...",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23886","produk bagus dan pengiriman cepat",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23887","Bagus,mudah digunakan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23888","switch hub tp-link sdh smp gan, blm sempet di test tapi, thx ya gan",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23889","works as advertised
thanks",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23890","Good,, Barang sudah sampai dengan aman.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23891","Mantap sekali barangmlnya cuco cinnn",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23892","okeeeeewwwwwwwwwwwwewwwwwwww",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23893","Thanks Gan 
Sesuai deskripsi",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23894","Barang sdh di test dan lancar jaya.. Makasih banyak sebelmnya gan.. pokoknya recomended Seller agan..👍👍👍",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23895","Produk berfungsi dengan sangat baik, terima kasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23896","bagus...terima kasih. Semoga awet",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23897","Respon cepat barang sesuai permintaan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23898","barangnya jossss gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23899","Barang oke, packing aman",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23900","thx gan map kelamaan baru balik soalnya jadi baru liat barang thx ya",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23901","mantap switchnya, terima kasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23902","Barang nya bagus sesuai dengan kebutuhan. Recommended seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23903","Barang bagus, harga bagus, recommended 👍🏻",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23904","Matabbbb barang Dateng tepat waktu",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23905","Barang sudah diterima respon cepat recommended seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23906","Cepat sampai. Udah dicoba dan lancar jaya. Ga usah setting.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23907","Barangnya bagus, sesuai barangnya dengan di gambar, ga ada masalah pas di coba, semoga awet deh barangnya...",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23908","Produk yang diterima sesuai pesanan, recommended seller, delivery tepat waktu",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23909","Terima kasih,barang sudah sampai",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23910","Sudah sampe dengan selamat, sangat cepat respon penjulanya, psen rabu sore sampe kamis sore, recommend reseller. Barang jg sesuai expetasi. Pkoknya top BeGeTe.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23911","barang sesuai pesanan,pengiriman cepat",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23912","ok sampai tepat waktu mantap gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23913","Terima kasih..............",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23914","Fast resp, tp ga ada rule/catatan sabtu-minggu tidak ada kirim2, jadi baru dikirim senin padahal dipake selasa. Packing bagus",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23915","Barang bagus,packing rapij",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23916","Barang tak terkirim, tpi udah refund kok",1,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23917","Batang ok pokonya sangat menyenangkan semoga aja awet ya gan barangnya",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23918","Barang sudah sampai gan terimakasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23919","Sesuai dengan gambar dan deskripsi, super cepat mantappp",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23920","Recomend banget ini,thanks iya",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23921","Barang sudah sampai sesuai pesanan",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23922","Works, penjualnya juga fastrespon",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23923","Bagus saja krn dah tahu kwalitas tplink.",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23924","Barang sudah diterima dengan baik. Tapi belum dicoba.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23925","Good product... thank you.....",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23926","Sesuai dg gambar dan mudah di aplikasikan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23927","Respon yg bagus Cepat tanggap. pengirimannya cepat thank you. semoga alatnya bisa awet. dan makasih juga buat kejujurannya walaupun cuma seribu tapi dikembalikan. RECOMMENDED banget",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23928","Blm d coba.............................",3,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23929","Barang sesuai pesanan tapi packing kurang rapi.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23930","Respond seller cepat sekali. Barang jadiny cepat sampai. Kualitas barang bagus dan sesuai ekspektasi. Terimakasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23931","produk sudah diterima produk ok",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23932","Oke sesuai dan pengirman cepat tepat",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23933","Barang sesuai pesanan, packing rapih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23934","Thx gan barang dah sampe....",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23935","Biar bintang berbicara..................",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23936","Packing rapi dan pengiriman cepat ,rekomed seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23937","Barang sudah di terima dengan baik.. Sukses terus gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23938","👌👌👌👌👌👌👌👌👌👌👌👌👌",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23939","Okokokokokokokokokokokokokokokok",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23940","barang nympe dengan cepat dan produk sesuai dengan spek yg di gambar. terima kasih",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23941","mantap barang sudah sampai gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23942","Bintang yg berbicara dan best seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23943","Response very good. Very quick delivery only 2 hours arrived..",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23944","Produk ok sesuai pengiriman cepat rks.gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23945","Bagus...............",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23946","Bagus barangnya sesuai deskripsi",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23947","Thanks............................",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23948","Barang ok..harga ok..thx gan",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23949","Respon cepat barang ok",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23950","Respon cepat recomemded seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23951","Barang oke semua bos.trims",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23952","Terima kasih barang sudah kami terima",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23953","barang sesuai gambar dan cepat sampai",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23954","Sesuai deskripsi, maaf telat kasih ulasan. Tks seller n tokopedia",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23955","Sesuai pesanan, recommended seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23956","barang sesuai deskripsi, fast shipping, harga murah. recommended store!",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23957","cepat sekali pengirimannya, maaf baru bs kasih review produk.. semoga awet barangnya 😊",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23958","belum di coba.. tapi semoga bagus",4,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23959","terimakasih barang sesuai pesanan, packing sangat rapi dan proses sangat cepat",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23960","Pelayanan nya ramah, barangnya sesuai, recomended seller",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23961","Mantap. Murah, gampang dipasang dan jos gandos. Cocok buat ane yg pake beberapa cctv ip camera.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23962","Brg sudah mendarat..dan berfungsi dengan baik..kualitas sesuai harga..tx gan dh bantuin kerjaan urgent ane...",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23963","Eerrtyyghjjkkmnnbvvffdddsssd",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23964","Barang bagus sesuai dengan gambar",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23965","Mantap deh juragan satu ini, selain harga murah juga pengiriman cepat",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23966","Gak perlu ragu deh utk order barang diseller ini.",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23967","mantappppp recomendedddd",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
"23968","Baik dan packing bagus",5,"elektronik","Switch HUB TP LINK 5 Port TL-SF1005D 10/100Mbps Network Lan Internet",189405731,"3,2rb",2048686,"https://www.tokopedia.com/multikomputer201/switch-hub-tp-link-5-port-tl-sf1005d-10-100mbps-network-lan-internet"
